Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,age,bright,bh,red,tex,barrier,hyper
Moisturizer,CHARLOTTE TILBURY,Charlotte's Magic Cream,100,4.4,", Homosalate , Glyceryl Stearate SE, Ethylhexyl Salicylate, Butylene Glycol,glycerin, Butyl Methoxydibenzoylmethane, Octocrylene, Cetyl Alcohol, C12-15 Alkyl Benzoate, Cyclopentasiloxane,dimethicone, Phenoxyethanol, Butyrospermum Parkii (Shea) Butter, Steareth-21,oatmeal, Carbomer, Dimethiconol, Potassium Cetyl Phosphate, Chlorphenesin, Caprylyl Glycol, Xanthan Gum, Hydrolyzed Viola Tricolor Extract, Allantoin,aloe, Disodium Edta,vite,camellia, Rosa Canina Fruit Oil,, Sodium Hydroxide,sunflower, Michelia Alba Leaf Oil, Sodium Lactate, Coco-Glucoside, PEG-8,glycerin, Sodium Hyaluronate,vite, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7,vitc, Plumeria Rubra Flower Extract,vitc,citric, Nicotiana Sylvestris Leaf Cell Culture, Linalool, Citronellol, Geraniol.",2,2,2,0,0,0,2,2,2,2,2,2,2
Moisturizer,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,34,4.4,", Butylene Glycol, PEG-4, Citrus Aurantium Dulcis (Orange) Oil**,lavender, Pogostemon Cablin (Patchouli) Oil**, Citrus Nobilis (Mandarin Orange) Peel Oil**, Pelargonium Graveolens Flower Oil**, Boswellia Carterii (Olibanum) Oil***, Limonene, Linalool, Citronellol, Geraniol, Ganoderma Lucidum (Reishi Mushroom) Extract, Fuscoporia Obliqua Sclerotium Extract, Cordyceps Sinensis (Mushroom) Extract, Ergothioneine, Camelina Sativa Seed Oil,lactobacillus, Hippophae Rhamnoides Extract*, Zingiber Officinale (Ginger) Root Extract*, Curcuma Longa (Turmeric) Root Extract*, Ocimum Sanctum (Holy Basil) Leaf Extract,sunflower, Silybum Marianum Fruit Extract, Saccharomyces Lysate Extract,centella asia,algae, Caffeine, Sucrose*, Salvia Sclarea (Clary) Extract, Saccharomyces Ferment Filtrate,castor, Gellidiella Acerosa Extract, Trideceth-9,glycerin, Glycereth-26, Polysorbate 20, Sodium Hyaluronate,vite, Maltodextrin, Pentylene Glycol, Sodium Hydroxide,citric,, Phenoxyethanol.",2,2,2,0,0,0,2,2,2,2,2,2,2
Moisturizer,CLINIQUE,Dramatically Different Moisturizing Lotion+,28,3.9,",petrolatum,glycerin,petrolatum, Stearic Acid , Glyceryl Stearate ,sesame, Urea , Lanolin Alcohol , Triethanolamine , Hordeum Vulgare (Barley) Extract/Extrait D'Orge ,cucumber,sunflower, Propylene Glycol Dicaprate , Sodium Hyaluronate , Butylene Glycol , Pentylene Glycol , Trisodium Edta , Phenoxyethanol , Yellow 6 (Ci 15985) , Yellow 5 (Ci 19140) , Red 33 (Ci 17200)",2,2,2,0,0,0,2,1,1,2,1,2,1
Moisturizer,SK-II,GenOptics Aura Essence Serum,240,4.1,", Galactomyces Ferment Filtrate (Pitera),niacinamide, Butylene Glycol, Triethylhexanoin, Pentylene Glycol,glycerin, Nylon-12, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Polymethylsilsesquioxane, Boron Nitride, Panthenol, PEG-20 Sorbitan Cocoate, Inositol,capric triglyceride, Mica, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer,dimethicone, Polyacrylamide, Aminomethyl Propanol, Undecylenoyl Phenylalanine, Benzyl Alcohol, C13-14 Isoparaffin, Disodium EDTA, Hydrolyzed Prunus Domestica, Xanthan Gum,, Hexyldecanol, Laureth-7, Citrus Reticulata Peel Extract/Citrus Reticulata (Tangerine) Peel Extract, Methylparaben,vitc, Prunus Mume Fruit Extract,vite,fragrance, Limonene, Citronellol, Linalool, Geraniol, Ci 77891 (Titanium Dioxide).",2,2,2,0,0,0,2,2,1,2,1,2,2
Moisturizer,FRESH,Black Tea Kombucha Antioxidant Essence,68,4.4,", Saccha-romyces Ferment Filtrate,glycerin, Ca-mellia Sinensis Leaf Extract, PentyleneGlycol,glycerin, Kigelia AfricanaFruit Extract, Citrus Unshiu Peel Extract,Sodium Hyaluronate, Adenosine, To-copheryl Acetate,vite, ButyleneGlycol,glycerin,castor,,fragrance, Disodium EDTA, Hy-droxyethylcellulose, Sodium Citrate,BHT,citric,, Biotin, Phenoxyethanol, Linalool,Citronellol, Geraniol.",2,2,2,0,0,0,2,2,2,2,2,2,2
Moisturizer,TATCHA,Pure One Step Camellia Cleansing Oil,48,4.5,"Cetyl Ethylhexanoate, Oryza Sativa (Rice) Bran Oil, Polyglyceryl-10 Dioleate, Polyglyceryl-2 Sesquicaprylate,camellia,greentea,algae,, Glyceryl Behenate/Eicosadioate,glycerin,glycerin,fragrance, Alcohol, Phenoxyethanol.",2,2,2,0,0,0,2,1,1,2,1,2,1
Moisturizer,OLEHENRIKSEN,Sheer Transformation® Perfecting Moisturizer,38,4.2,Visit the OLEHENRIKSEN boutique,1,1,1,1,1,1,1,1,1,1,1,1,1
Moisturizer,JOSIE MARAN,100 percent Pure Argan Oil,48,4.5,argan,0,1,0,1,1,1,1,1,1,2,1,1,1
Moisturizer,IT COSMETICS,Your Skin But Better CC+ Cream Oil-Free Matte with SPF 40,38,3.9,",dimethicone, Butylene Glycol Dicaprylate/Dicaprate, Butylene Glycol, Titanium Dioxide [Nano], Titanium Dioxide,zinc oxide, Cyclopentasiloxane,dimethicone, Butyloctyl Salicylate,dimethicone, Snail Secretion Filtrate, Sodium Chloride, Bis-Diglyceryl Polyacyladipate-2, Aluminum Hydroxide, Stearic Acid, Disteardimonium Hectorite, Sorbitan Isostearate, Polyglyceryl-4 Isostearate, Hexyl Laurate, Triethoxycaprylylsilane, Triethyl Citrate, Ethyl Hexanediol,,, Polymethylsilsesquioxane,vite, Phenoxyethanol, Disodium Edta, Canadian Colloidal Clay, Moroccan Lava Clay,oatmeal, Oat Kernel Extract,glycerin,niacinamide, Curcuma Longa Root Extract, Turmeric Root Extract, Sulfur, Cholesterol,, Perfluorohexane, Persea Gratissima Fruit Extract,avocado, Maltodextrin, 1,2-Hexanediol, Vitis Vinifera Seed Extract,grapeseedoil,camellia, Salix Alba Bark Extract,willow, Magnolia Kobus Bark Extract, Chrysanthemum Indicum Flower Extract, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,soy,soy, Perfluorodecalin, Serica Extract, Silk Extract, Hydrolyzed Silk,aloe, Perfluoromethylcyclopentane,citric,olive, Artemisia Princeps Leaf Extract, Cinnamomum Cassia Bark Extract, Pueraria Lobata Root Extract, Diospyros Kaki Leaf Extract, Morus Alba Fruit Extract, Steareth-20, Melaleuca Alternifolia Flower/Leaf/Stem Extract - Tea Tree Flower/Leaf/Stem Extract, Punica Granatum Fruit Juice, Hydrolyzed Collagen,glycerin, Charcoal Powder,lactobacillus, Chlorhexidine Digluconate, N-Hydroxysuccinimide, Palmitoyl Tripeptide-1,hyaluronic, Chrysin, Palmitoyl Tetrapeptide-7, [+/- May Contain: Ci 77491, Ci 77492, Ci 77499, Iron Oxides, Ci 77891, Titanium Dioxide].",2,2,2,0,0,0,2,2,2,2,2,2,2
Moisturizer,FARSÁLI,Unicorn Essence Antioxidant Primer Serum,54,3.9,", Propanediol,glycerin, Polysorbate 20, Glyceryl Polyacrylate, Euterpe Oleracea (Açaí) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Lycium Barbarum (Goji) Fruit Extract, Sambucus Nigra (Elder Berry) Fruit Extract, Tamarindus Indica Seed Polysaccharide, Phenoxyethanol,glycerin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Vanilla Planifolia Fruit Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Paradisi (Grapefruit) Peel Oil, Red 33, Red 4, Blue 1, Mica, Titanium Dioxide.",2,2,2,0,0,1,2,2,1,2,1,2,2
Moisturizer,LANEIGE,Water Sleeping Mask,25,4.4,", Butylene Glycol, Cyclopentasiloxane,glycerin, Cyclohexasiloxane, Trehalose, Sodium Hyaluronate, Oenothera Biennis (Evening Primrose) Root Extract, Prunus Armeniaca (Apricot) Fruit Extract, Beta-Glucan, Chenopodium Quinoa Seed Extract,vitc, Magnesium Sulfate, Zinc Sulfate, Manganese Sulfate, Calcium Chloride, Potassium Alginate, Ammonium Acryloyldimethyltaurate, VP Copolymer, Polysorbate 20,dimethicone, Dimethiconol,dimethicone,dimethicone, Propanediol,glycerin, Stearyl Behenate, Polyglyceryl-3 Methylglucose Distearate, Hydroxypropyl Bispalmitamide MEA, Inulin Lauryl Carbamate, Alcohol, 1,2-Hexanediol, Caprylyl Glycol, Carbomer, Tromethamine, Disodium EDTA, Phenoxyethanol,fragrance, Blue 1 (Ci 42090).",2,2,2,0,0,0,2,2,1,2,1,2,2
Moisturizer,LANEIGE,Water Bank Moisture Cream,35,4.4,",glycerin, Butylene Glycol,squalane,dimethicone, Pentaerythrityl Tetraethylhexanoate, BIS-PEG-18 Methyl Ether Dimethyl Silane, Dicaprylyl Ether, Cyclopentasiloxane, Sucrose Polystearate, Cyclohexasiloxane, Glyceryl Stearate, Urea, Chenopodium Quinoa Seed Extract, Salicornia Herbacea Extract, Magnesium Sulfate, Manganese Sulfate, Calcium Chloride, Zinc Sulfate, Sodium Hyaluronate, Limnanthes Alba (Meadowfoam) Seed Oil, Copper Tripeptide-1,ceramide, Phytosphingosine,niacinamide, Myristyl Myristate, Glyceryl Undecylenate, Acetyl Glucosamine, Cetearyl Alcohol, Cetyl Ethylhexanoate,vite, Propanediol, Stearic Acid,vitc, Hydrogenated Lecithin, Xanthan Gum, Trisiloxane, Palmitic Acid, Potassium Cetyl Phosphate, Polyglyceryl-10 Stearate, Polyacrylate-13, Polyisobutene, Propylene Glycol, PEG-100 Stearate, Acrylates, C10-30 Alkyl Acrylate Crosspolymer, PEG-5 Rapeseed Sterol, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Hydrogenated Polyisobutene, Polysorbate 20, Tromethamine, Disodium EDTA, Glyceryl Caprylate,glycerin,fragrance",2,2,2,0,0,0,2,2,1,2,1,2,2
Moisturizer,SK-II,Facial Treatment Essence Mini,99,4.1,"Galactomyces Ferment Filtrate (Pitera), Butylene Glycol, Pentylene Glycol,,, Methylparaben, Sorbic Acid.",0,0,0,0,1,1,1,1,1,1,1,1,1
Moisturizer,DR. JART+,Premium Beauty Balm SPF 45,39,4.2,#NAME?,0,0,0,0,0,1,1,1,1,1,1,1,1
Moisturizer,TATCHA,Luminous Dewy Skin Mist,48,4.0,",glycerin,squalane, Cyclopentasiloxane, Propanediol, Triethylhexanoin,camellia, Inositol (Rice Extract),algae, Sericin (Silk Extract), Glycyrrhiza glabra (Licorice) Root Extract, Oryza Sativa (Rice) Germ Oil,greentea,algae, Panax Ginseng Root Extract, Royal Jelly Extract,jujube, Thymus Serpillum (Thyme) Extract, Scutellaria Baicalensis Root Extract, Polyglyceryl-2 diisostearate, Ppg-5-Ceteth-10 Phosphate, Trideceth-12, Sodiumlauroyl Lactylate, Sorbitan Stearate,glycerin, Behenyl Alcohol, Glyceryl Stearate Se,fragrance, Sodium Hyaluronate, Alcohol, Phenoxyethanol.",2,2,2,0,0,0,2,2,1,2,1,2,2
Moisturizer,SHISEIDO,Benefiance WrinkleResist24 Night Cream,63,4.4,", Cetyl Ethylhexanoate,glycerin, Butylene Glycol, Cetearyl Alcohol,capric triglyceride, Nylon-12, Phytosteryl Macadamiate, Glyceryl Stearate,alcohol denat, Isododecane,dimethicone, Phenoxyethanol, Beheneth-20,fragrance, Peg/Ppg-17/4 Dimethyl Ether, Alcohol, Carbomer, Sodium Citrate, Trisodium Edta,vite, Dipotassium Glycyrrhizate,citric, Potassium Hydroxide, Xanthan Gum, Butylphenyl Methylpropional, Sodium Metaphosphate, Limonene, Linalool, Citronellol, Sapindus Mukurossi Peel Extract (Sapindus Mukurossi), Alpha-Isomethyl Ionone, Geraniol, Benzyl Benzoate, Hexyl Cinnamal, Uncaria Gambir Extract (Uncaria Gambir), Sodium Acetylated Hyaluronate, Hydroxyproline, Iron Oxides (Ci 77491),vite, Hypericum Erectum Extract, Chlorella Vulgaris Extract.",2,2,2,0,0,0,2,2,2,2,2,2,2
Moisturizer,CLINIQUE,Dramatically Different Moisturizing Gel,28,4.5,",dimethicone, Isododecane , Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane ,glycerin, Laminaria Saccharina Extract , Polygonum Cuspidatum Root Extract , Saccharomyces Lysate Extract ,cucumber, Hordeum Vulgare (Barley) Extract/Extrait D'Orge ,sunflower, Caffeine , Trehalose , Sodium Hyaluronate ,vite, Chamomilla Recutita (Matricaria) , Polysilicone-11 , Silica , Propylene Glycol Dicaprate , Oleth-10 ,lactobacillus, Laureth-23 , Laureth-4 , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Carbomer , Caprylyl Glycol , Hexylene Glycol , Tromethamine , Disodium Edta , Phenoxyethanol ,, Yellow 5 (Ci 19140) , Red 4 (Ci 14700) , Yellow 6 (Ci 15985)",2,2,2,0,0,0,2,1,1,2,1,2,1
Moisturizer,OLEHENRIKSEN,Goodnight Glow Retin-ALT Sleeping Crème,55,4.3,",glycerin,grapeseedoil, C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol,lactic,glycolic, Glyceryl Stearate, Potassium Hydroxide, Propanediol, Polysorbate 60, Panthenol,dimethicone, Cetyl Alcohol,fragrance, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyacetophenone, Bakuchiol, Leontopodium Alpinum Callus Culture Extract, Isohexadecane, Linoleic Acid, Peg-75 Stearate, Phenoxyethanol, Cetearyl Glucoside, Polysorbate 80, Steareth-20, Ceteth-20, Linolenic Acid, Xanthan Gum,citric,glycerin, Enteromorpha Compressa Extract, Sorbitan Oleate, Santalum Album (Sandalwood) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Limon (Lemon) Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Sodium Phytate, Silybum Marianum Fruit Extract, Ocimum Sanctum Leaf Extract,vite, Violet 2 (Ci 60730), Red 4 (Ci 14700), Limonene, Linalool, Citral.",2,2,2,0,0,0,2,2,2,2,2,2,2
Moisturizer,SUNDAY RILEY,U.F.O. Ultra-Clarifying Face Oil,80,4.2,"Silybum Marianum (Milk Thistle) Seed Oil, Nigella Sativa (Black Cumin) Seed Oil,cucumber, Diisopropyl Sebacate, Punica Granatum (Pomegranate) Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Dimethyl Isosorbide, Linum Usitatissimum (Flax) Seed Oil,capric triglyceride, Ethyl Linoleate, Hexylresorcinol, Glycyrrhiza Glabra (Licorice) Root Extract,salicylic, Prunus Armeniaca (Apricot) Kernel Oil, Chamomilla Recutita Flower Oil, Citrus Aurantium Amara (Neroli) Flower Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Helianthus Annuus Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citrus Paradisii (Grapefruit) Peel Oil, Melia Azadirachta (Neem) Leaf Extract, Melia Azadirachta (Neem) Flower Extract, Coccinia Indica Fruit Extract, Amino Esters-1, Amber Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract,aloe, Lawsonia Inermis (Henna) Extract, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract,jojoba, Pearl Powder, Moringa Pterygosperma Seed Oil.",2,2,2,1,0,2,2,2,2,2,2,2,2
Moisturizer,GLOW RECIPE,Watermelon Glow Sleeping Mask,45,4.1,", Sodium Hyaluronate,glycerin,seaweed, Simethicone,, Silica, Propanediol,glycolic,lactic, Cucurbita Pepo (Pumpkin) Fruit Extract, Punica Granatum (Pomegranate) Fruit Extract, Musa Sapientum (Banana) Fruit Extract , Paeonia Suffruticosa (Peony) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Betaine, Beta Glucan, Hydroxyethylcellulose, Xanthan Gum, Alcohol,fragrance",2,2,2,1,0,2,2,2,2,2,2,2,2
Moisturizer,HERBIVORE,Pink Cloud Rosewater Moisture Crème,48,4.6,",aloe,sunflower, Isoamyl Laurate,, Glyceryl Stearate Citrate, Cetearyl Alcohol, Glyceryl Caprylate, Populus Tremuloides (Aspen) Bark Extract, Aleurites Moluccana (Kukui) Nut Oil, Propanediol, Myrothamnus Flabellifolia Extract,vitc,citric,glycerin, Cetearyl Alcohol, Cocos Nucifera (Coconut) Extract, Butyrospermum Parkii (Shea) Nut Butter, Oryza Sativa (Rice) Seed Extract,camellia, Sodium Hyaluronate, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Coccinia Indica Fruit Extract, Melia Azadirachta Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract,aloe, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Sclerotium Gum,damascena, Xanthan Gum, Sodium Phytate, Alcohol, Sodium Anisate.",2,2,2,1,0,2,2,2,2,2,2,2,2
Moisturizer,TARTE,Radiance Drops - Rainforest of the Sea™ Collection,32,3.7,"Neopentyl Glycol Diheptanoate, Isododecane,jojoba, Mica, Glyceryl Caprylate,fragrance, Passiflora Edulis (Passion Fruit) Seed Oil,jojoba, Limonene,squalene,vite, Cocos Nucifera (Coconut) Oil, Phytosteryl Macadamiate, Phytosterols,algae, Gardenia Taitensis Flower, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Carmine (CI 75470).",2,2,2,0,0,0,2,1,1,1,1,2,1
Moisturizer,SUNDAY RILEY,Tidal Brightening Enzyme Water Cream,65,4.2,",jojoba,glycerin,capric triglyceride,Propanediol, Sodium Hyaluronate Crosspolymer, Pentylene Glycol, Tamarindus Indica(Tamarind) Seed Gum, Ethyl Macadamiate, Sodium Acrylates Copolymer (and) Lecithin, Isododecane, Adipic Acid/Neopentyl Glycol Crosspolymer,dimethicone, Hydrogenated Polyisobutene, Strelitzia Nicolai (Bird of Paradise flower) Seed Aril Extract, Alpha-Arbutin, Aesculus Hippocastanum (Horse Chestnut) seed extract,hyaluronic, Allantoin, Papain (and) Carbomer 1 (and) 2-Hexanediol (and) Caprylyl Glycol (and) Algin,cucumber, Melia Azadirachta (Neem) Leaf Extract (and) Melia Azadirachta Flower (Neem) Extract (and) Mimosa Terniflora Extract (and) Amber Extract (and) Coccinia Indica Fruit Extract (and) Solanum Melongena (Eggplant) Fruit Extract,aloe, Pearl Powder, Synthetic Fluorphlogopite, Titanium Dioxide, Phenoxyethanol, Chlorphenesin.",2,2,2,0,0,0,2,2,1,2,2,2,2
Moisturizer,CAUDALIE,Beauty Elixir,18,4.3,", Alcohol*,,fragrance, Rosmarinus Officinalis (Rosemary) Leaf Oil*, Potassium Alum,glycerin, Mentha Piperita (Peppermint) Oil*, Styrax Tonkinensis Resin Extract*, Commiphora Myrrha Resin Extract*, Melissa Officinalis (Balm Mint) Leaf Oil*,damascena, Vitis Vinifera (Grape) Fruit Extract*,vite, Citral*, Limonene*, Linalool*, Citronellol*, Geraniol*, Farnesol*, Benzyl Benzoate*, Eugenol*. *Plant origin.",2,2,2,0,2,0,2,2,2,2,1,2,2
Moisturizer,CAUDALIE,Grape Water,10,4.5,", Vitis Vinifera (Grape) Juice*, Nitrogen. *Plant origin.",1,1,1,1,1,1,1,2,1,2,1,1,2
Moisturizer,YOUTH TO THE PEOPLE,Adaptogen Deep Moisture Cream,58,4.8,",sunflower, Octyl Palmitate, Glyceryl Stearate, Propanediol, Stearic Acid, Rhodiola Rosea, Ocimum Tenuiflorum (Holy Basil), Withania Somnifera (Ashwagandha), Ganoderma Lucidum (Reishi Mushroom),aloe, Glyceryl Mono Laurate,squalane, Phenoxyethanol,jojoba, Pentapeptide-59, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Phenethyl Alcohol,glycerin, Maltodextrin, Carbomer,vite,glycerin, Allantoin, Panthenol,almond, Borago Officinalis (Borage) Oil, Caramel Color, Xanthan Gum.",2,2,2,0,0,0,2,2,1,2,2,2,2
Moisturizer,LA MER,The Renewal Oil,245,4.2,"Limnanthes Alba (Meadowfoam) Seed Oil,dimethicone,capric triglyceride,, Trisiloxane,almond,jojoba, Polydecene, Hydrogenated Polydecene, Butylene Glycol, Propanediol,glycerin,seaweed, Brassica Campestris (Rapeseed) Seed Oil,sunflower,sesame,eucalyptus, Camelina Sativa Seed Oil, Oxycoccus Palustris (Cranberry) Seed Oil,olive, Hippophae Rhamnoides Oil, Medicago Sativa (Alfalfa) Seed Powder,sunflower,almond, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate,vite, Niacin,sesame, Laminaria Ochroleuca Extract, Laminaria Saccharina Extract, Hydrolyzed Algin, Sea Salt/Maris Sal/Sel Marin, Chlorella Vulgaris Extract, Salicornia Herbacea Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Laminaria Digitata Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Magnolia Officinalis Bark Extract,yeast, Crithmum Maritimum Extract, Commiphora Mukul Resin Extract, Citrus Aurantifolia (Lime) Peel Extract, Molasses Extract/Saccharum Officinarum/Extrait De Melasse, Sucrose, Acetyl Hexapeptide-8, Acetyl Glucosamine, Caffeine,vite, Phenyl Trimethicone, Sodium Chloride,vitc,alcohol denat,fragrance, Hexyl Cinnamal, Linalool, Amyl Cinnamal, Geraniol, Limonene, Citral, Benzyl Benzoate, Coumarin, Citronellol, Bht, Phenoxyethanol, Yellow 5 (Ci 19140), Yellow 6 (Ci 15985)",2,2,2,0,0,0,2,2,1,2,1,2,2
Moisturizer,BIOSSANCE,Squalane + Vitamin C Rose Oil,72,4.4,"squalane, Pistacia Lentiscus (Mastic) Gum,damascena,vitc,capric triglyceride",2,2,2,1,2,2,2,2,2,1,1,2,2
Moisturizer,TARTE,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,37,4.3,"Cyclopentasiloxane, Isododecane, Mica, Polysilicone-11, Polymethylsilsesquioxane, Hexyl Laurate,dimethicone, Polyglyceryl-4 Isostearate, Stearic Acid,dimethicone, Alumina, Triethoxycaprylylsilane, Dipalmitoyl Hydroxyproline, Diamond Powder, Iron Oxides.",1,2,1,0,0,0,1,1,1,1,1,2,1
Moisturizer,SHISEIDO,Eudermine Revitalizing Essence,57,4.5,Visit the Shiseido boutique,0,0,0,0,0,1,1,1,1,1,1,1,1
Moisturizer,ORIGINS,GinZing™ Energy-Boosting Gel Moisturizer,29,4.4,", Methyl Trimethicone, Butylene Glycol,glycerin,jojoba, Panthenol, Dicaprylyl Carbonate, Citrus Limon (Lemon) Peel Oil*, Citrus Grandis (Grapefruit) Peel Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Limonene,aloe, Butyrospermum Parkii (Shea Butter),jojoba, Castanea Sativa (Chestnut) Seed Extract, Rubus Idaeus (Raspberry) Leaf Wax,dimethicone, Coleus Barbatus Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Trehalose, Triticum Vulgare (Wheat) Germ Extract, Panax Ginseng (Ginseng) Root Extract, Ammonium Acryloyldimethyltaurate/Vp Copolymer,salicylic, Foeniculum Vulgare (Fennel) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Phospholipids,vite, Sodium Pca, Arginine, Caffeine, Cholesterol, Linoleic Acid, Biotin, Folic Acid,vitc, Polysilicone-11, Carbomer, Pantethine,squalane, Sodium Hyaluronate, Hexylene Glycol, Lecithin, Calcium Carbonate, Caprylyl Glycol,glycerin, Tromethamine, Phenoxyethanol. *Essential Oil.",2,2,2,0,0,0,2,2,2,2,2,2,2
Moisturizer,ESTÉE LAUDER,Micro Essence Skin Activating Treatment Lotion,100,4.4,", Bifida Ferment Lysate , Peg-75 , Propanediol , Butylene Glycol , Betaine , Pentylene Glycol ,lactobacillus, Acetyl Hexapeptide-8 , Acetyl Glucosamine , Trehalose , Caffeine , Sodium Hyaluronate , Anthemis Nobilis (Chamomile) , Caprylyl Glycol , Carbomer , Ppg-5-Ceteth-20 ,citric,, Sodium Citrate , Tromethamine , Disodium Edta , Phenoxyethanol",2,2,2,1,0,2,2,2,2,1,2,2,2
Moisturizer,SON & PARK,Beauty Water,30,4.6,",,, Butylene Glycol, Propanediol, PEG-7 Caprylic/Capric Glycerides, Pentylene Glycol, Citrus Aurantium Dulcis (Orange) Fruit Extract, Xylitol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil,olive, Citrus Aurantium Dulcis (Orange) Oil, Citrus Grandis (Grapefruit) Peel Oil,lavender, Cedrus Atlantica Bark Oil, Pelargonium Graveolens Flower Oil,, Jasminum Officinale (Jasmine) Oil, Illicium Verum (Anise) Fruit/Seed Oil, Artemisia Absinthium Extract, Rose Flower Oil, Ferula Galbaniflua (Galbanum) Resin Oil, Thuja Occidentalis Leaf Extract,eucalyptus,lavender, Melaleuca Alternifolia (Tea Tree) Leaf Extract,greentea, Mentha Piperita(Peppermint) Leaf Extract, Mentha Rotundifolia Leaf Extract, Mentha Spicata Flower/Leaf/Stem Extract, Origanum Majorana Leaf Extract, Origanum Vulgare Leaf Extract, Pelargonium Graveolens Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Thymus Vulgaris (Thyme) Leaf Extract,glycerin, Decyl Glucoside, 1,2-Hexanediol,castor, PPG-26-Buteth-26, Sodium Chloride,glycerin, Sodium Citrate,citric, Octanediol, Copaifera Officinalis (Balsam Copaiba) Resin, Protease,alcohol denat, Alcohol, Phenoxyethanol.",2,2,2,0,0,0,2,2,2,2,2,2,2
